,adm_level,date,perc,ls_temp_day,ls_temp_night,evi,humid,ns_temp,wind_speed,latitude,longitude
31,Abra,2014-08-01,521.5751558141502,15020.297095435684,14704.786721991699,4845.830262885531,0.015921679410067467,296.79243607954544,4.2510829116358915,17.571436949427834,120.68811788855842
32,Abra,2014-09-01,2119.473550966545,14999.415767634857,14718.473029045645,4562.742289381081,0.0160594672867746,297.1427260890151,4.271826541785038,17.571436949427834,120.68811788855842
33,Abra,2014-10-01,83.82509905497797,14956.667219917012,14680.946058091287,4715.4477333885325,0.01500115611336448,296.4396602746212,4.747553969874526,17.571436949427834,120.68811788855842
34,Abra,2014-11-01,89.27881281710032,15017.228215767636,14658.079668049793,4410.339474228938,0.013957475170944677,295.89577414772725,4.787560202858665,17.571436949427834,120.68811788855842
35,Abra,2014-12-01,13.677058533059828,14241.22489626556,14612.31867219917,4140.802318360587,0.013012611504757044,294.69282670454544,6.570101651278409,17.571436949427834,120.68811788855842
36,Abra,2015-01-01,100.26135508625795,14967.083817427389,14552.76846473029,4060.6445870420202,0.010826121677051893,292.8473603219697,5.610494902639678,17.571436949427834,120.68811788855842
37,Abra,2015-02-01,1.1450071102290442,15065.765975103734,14562.813278008298,3721.232043055268,0.01142308386889371,293.83327414772725,4.370734937263258,17.571436949427834,120.68811788855842
38,Abra,2015-03-01,26.019837819830038,15208.746887966805,14663.51867219917,3823.470503001449,0.011846708528923264,296.0965021306818,3.0775363806522256,17.571436949427834,120.68811788855842
39,Abra,2015-04-01,84.03095411661674,15266.1244813278,14726.635684647305,3897.193127716829,0.01342976815772779,297.6021543560606,3.13099716648911,17.571436949427834,120.68811788855842
40,Abra,2015-05-01,211.8952671638831,15246.957676348547,14762.785062240664,4170.989857172428,0.014467073209357985,298.6177793560606,2.9178545402758047,17.571436949427834,120.68811788855842
41,Abra,2015-06-01,290.1270660734312,15111.829045643151,14716.634024896268,4310.0,0.01565340251633615,298.7697383996212,2.409679066051136,17.571436949427834,120.68811788855842
42,Abra,2015-07-01,953.4813937127137,15056.428215767637,12113.958506224066,2994.19726764645,0.01607960101329919,296.8804746685606,5.741864753491951,17.571436949427834,120.68811788855842
43,Abra,2015-08-01,722.1700865521068,15040.059751037345,14725.928630705394,4268.879735044504,0.016101392832669346,297.2229521780303,4.685431278113163,17.571436949427834,120.68811788855842
44,Abra,2015-09-01,319.4082844333554,15027.682987551867,14702.232365145228,4745.610846615607,0.015981697674953575,297.2203184185606,2.6518480705492418,17.571436949427834,120.68811788855842
45,Abra,2015-10-01,964.6304768481376,15019.279668049792,14696.726970954356,4821.314841647692,0.015641183564157196,296.7145478219697,5.360737193714488,17.571436949427834,120.68811788855842
46,Abra,2015-11-01,0.16101987772818768,15033.256431535268,14709.921991701245,4666.882219002277,0.01433907404090419,296.38032670454544,4.576075698390151,17.571436949427834,120.68811788855842
47,Abra,2015-12-01,434.4620715382537,15010.78340248963,14666.159336099585,4277.689091285448,0.013977489688179709,295.44164299242425,5.038238525390625,17.571436949427834,120.68811788855842
