adm_level,date,ls_temp_day,ls_temp_night,evi,humid,new_perc,soil_moist,soil_temp,ns_temp,wind_speed
Abra,2015-05-01,31.789160000000000,22.105700000000000,0.41709897,0.014467074,0.243266148,0.29611868,26.152900000000000,25.46774000000010,10.5042762
Abra,2015-06-01,29.149260000000000,21.42714000000000,0.43099995,0.015653402,0.20848068,0.33188188,25.890100000000000,25.619740000000000,8.67484584
Abra,2015-07-01,27.978560000000000,21.00254000000000,0.29941973,0.0160796,0.837136512,0.40730935,23.405700000000000,23.730430000000000,20.6707104
Abra,2015-08-01,27.651200000000000,21.36858000000000,0.42688804,0.016101392,0.803571948,0.42436814,23.408200000000000,24.072930000000000,16.867555200000000
Abra,2015-09-01,27.403700000000000,20.89468000000010,0.4745611,0.015981698,0.22709329200000000,0.41239583,23.640900000000000,24.07030000000000,9.546653880000000
Abra,2015-10-01,27.23562000000000,20.78454000000010,0.4821315,0.015641183,0.32712158160000000,0.401155,23.06912000000010,23.564540000000000,19.2986532
Abra,2015-11-01,27.515160000000000,21.048440000000000,0.46668823000000000,0.0143390745,0.042823411200000000,0.36241743,22.985960000000000,23.230340000000000,16.473872160000000
Abra,2015-12-01,27.065660000000000,20.173180000000000,0.42776885000000000,0.01397749,0.17739664200000000,0.32716718,22.506370000000100,22.291620000000000,18.1376586
Abra,2016-01-01,26.28582,19.497640000000000,0.42104717,0.01270048,0.017354864880000000,0.2891897,21.79498000000000,21.51537000000000,14.834366640000000
Abra,2016-02-01,27.31220000000000,19.139400000000000,0.38753770000000000,0.0120007545,0.0099958464,0.23256,22.303670000000100,21.21768000000000,16.50761388
Abra,2016-03-01,30.393160000000000,20.48940000000000,0.38302737000000000,0.012912805,0.023748444000000000,0.22615819,24.28222000000010,22.876980000000000,12.6692964
Abra,2016-04-01,32.30650000000000,22.222000000000000,0.40287253,0.013750137,0.052662351600000000,0.23876071,26.82928000000000,25.573270000000000,9.80816472
Abra,2016-05-01,30.683160000000000,22.213920000000100,0.42175327,0.015412307,0.350157744,0.2929493,26.071770000000000,25.724450000000000,8.52931656
Abra,2016-06-01,27.631880000000000,21.72090000000000,0.46402485,0.01642214,0.32677574400000000,0.3927126,24.029800000000000,24.77737000000000,10.2807684
